country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",08-04-2025 15:00,13.0270199,77.494094,NO2,16,22,20
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",08-04-2025 15:00,12.938539,77.5901,PM10,28,64,43
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",08-04-2025 15:00,12.920984,77.584908,NH3,1,1,1
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",08-04-2025 15:00,12.990328,77.5431385,NO2,22,38,25
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",08-04-2025 15:00,12.990328,77.5431385,CO,6,56,33
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",08-04-2025 15:00,12.9756843,77.5660749,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",08-04-2025 15:00,12.9756843,77.5660749,CO,53,94,65
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",08-04-2025 15:00,13.428828,77.731418,PM10,NA,NA,NA
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",08-04-2025 15:00,34.066206,74.81982,SO2,1,53,7
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",08-04-2025 15:00,15.3714823,75.1160168,PM2.5,34,44,36
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",08-04-2025 15:00,15.3714823,75.1160168,CO,6,30,18
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",08-04-2025 15:00,17.321993,76.822628,PM2.5,37,92,62
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",08-04-2025 15:00,17.321993,76.822628,NH3,1,2,2
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",08-04-2025 15:00,17.321993,76.822628,OZONE,24,72,51
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",08-04-2025 15:00,17.336318,76.847397,PM2.5,25,66,38
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",08-04-2025 15:00,17.336318,76.847397,PM10,36,86,53
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",08-04-2025 15:00,11.875,75.3732,SO2,5,6,5
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",08-04-2025 15:00,8.8787,76.6073,PM10,59,67,62
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",08-04-2025 15:00,8.8787,76.6073,SO2,1,5,3
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",08-04-2025 15:00,8.8787,76.6073,CO,13,17,15
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",08-04-2025 15:00,8.5637,76.8865,PM2.5,45,50,48
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",08-04-2025 15:00,8.5149093,76.9435879,PM10,15,101,48
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",08-04-2025 15:00,8.5149093,76.9435879,SO2,5,42,20
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",08-04-2025 15:00,23.233584,77.400574,SO2,9,62,26
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",08-04-2025 15:00,23.81748678,79.446246,PM10,NA,NA,NA
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",08-04-2025 15:00,23.81748678,79.446246,SO2,NA,NA,NA
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",08-04-2025 15:00,22.9682591,76.064118,OZONE,29,77,33
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",08-04-2025 15:00,26.203442,78.193251,CO,37,92,48
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",08-04-2025 15:00,26.203442,78.193251,OZONE,39,166,72
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",08-04-2025 15:00,14.4758,75.9052,PM10,35,64,52
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",08-04-2025 15:00,14.4758,75.9052,NO2,10,16,13
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",08-04-2025 15:00,15.459706,75.008381,PM2.5,42,72,52
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",08-04-2025 15:00,15.459706,75.008381,PM10,49,88,63
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",08-04-2025 15:00,15.459706,75.008381,NO2,19,26,22
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",08-04-2025 15:00,15.411456,75.638133,NO2,4,21,13
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",08-04-2025 15:00,13.377516,77.099072,PM10,131,192,162
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",08-04-2025 15:00,16.7602,77.1428,PM10,48,114,78
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",08-04-2025 15:00,16.7602,77.1428,NO2,37,90,52
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",08-04-2025 15:00,10.073232,76.302765,NH3,1,1,1
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",08-04-2025 15:00,26.200388,78.147714,PM10,NA,NA,NA
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",08-04-2025 15:00,26.200388,78.147714,NO2,2,4,3
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",08-04-2025 15:00,22.7289,75.8076,PM10,58,113,81
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",08-04-2025 15:00,22.7289,75.8076,SO2,16,16,16
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",08-04-2025 15:00,15.34763,76.181767,NH3,1,3,2
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",08-04-2025 15:00,15.34763,76.181767,SO2,15,28,22
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",08-04-2025 15:00,12.415911,75.73505,PM10,37,52,42
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",08-04-2025 15:00,12.415911,75.73505,NH3,1,2,1
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",08-04-2025 15:00,12.21041,76.37376,NO2,10,29,20
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",08-04-2025 15:00,12.733409,77.298051,PM10,52,119,69
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",08-04-2025 15:00,12.733409,77.298051,NO2,11,24,18
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",08-04-2025 15:00,10.5324,76.2159,SO2,1,1,1
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",08-04-2025 15:00,10.5324,76.2159,OZONE,28,31,30
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",08-04-2025 15:00,22.624758,75.675238,OZONE,47,127,95
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",08-04-2025 15:00,23.331731,75.045981,PM2.5,42,103,59
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",08-04-2025 15:00,23.331731,75.045981,SO2,40,47,42
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",08-04-2025 15:00,23.838586,78.759431,PM10,28,89,54
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",08-04-2025 15:00,23.8640158,78.80289321,NO2,8,83,23
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",08-04-2025 15:00,24.58434363,80.8549414,PM2.5,41,43,42
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",08-04-2025 15:00,23.50016,80.23284,NH3,2,4,3
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",08-04-2025 15:00,24.2613009,80.7231783,PM2.5,5,72,41
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",08-04-2025 15:00,24.2613009,80.7231783,CO,18,24,22
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",08-04-2025 15:00,23.10844,77.511428,NH3,4,11,6
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",08-04-2025 15:00,19.0243902,73.0406721,NH3,7,20,9
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",08-04-2025 15:00,19.309073,73.057223,NO2,33,55,42
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",08-04-2025 15:00,19.309073,73.057223,CO,20,88,47
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",08-04-2025 15:00,19.9629,79.298714,NO2,NA,NA,NA
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",08-04-2025 15:00,22.431,75.5213,PM10,98,369,172
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",08-04-2025 15:00,22.431,75.5213,NH3,1,11,7
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",08-04-2025 15:00,22.431,75.5213,SO2,8,52,16
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",08-04-2025 15:00,22.678,75.8559,PM10,NA,NA,NA
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",08-04-2025 15:00,22.678,75.8559,OZONE,6,16,11
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",08-04-2025 15:00,19.8389439,75.244448,SO2,20,27,24
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",08-04-2025 15:00,19.863756,75.321188,SO2,5,19,13
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",08-04-2025 15:00,19.16485,73.23409,NH3,2,7,4
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",08-04-2025 15:00,19.9629,79.298714,OZONE,23,24,24
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",08-04-2025 15:00,21.001264,75.565602,PM2.5,61,161,96
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",08-04-2025 15:00,21.001264,75.565602,SO2,8,33,13
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",08-04-2025 15:00,20.9402359,77.7895248,CO,16,66,24
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",08-04-2025 15:00,20.939198,77.765701,PM10,57,133,98
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",08-04-2025 15:00,23.142888,79.916147,NH3,2,4,3
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",08-04-2025 15:00,23.142888,79.916147,SO2,12,15,14
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",08-04-2025 15:00,23.142888,79.916147,CO,26,113,57
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",08-04-2025 15:00,19.10122,74.73339,NO2,2,127,64
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",08-04-2025 15:00,19.0632143,72.8456324,PM10,42,116,80
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",08-04-2025 15:00,19.0632143,72.8456324,NO2,17,220,69
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",08-04-2025 15:00,19.0632143,72.8456324,CO,12,28,23
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",08-04-2025 15:00,19.1653323,72.922099,PM10,52,140,96
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",08-04-2025 15:00,19.1653323,72.922099,NO2,1,57,15
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",08-04-2025 15:00,19.1653323,72.922099,SO2,6,64,20
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",08-04-2025 15:00,19.1653323,72.922099,CO,1,90,36
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",08-04-2025 15:00,19.0863,72.8888,NH3,1,2,1
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",08-04-2025 15:00,19.0863,72.8888,OZONE,28,29,28
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",08-04-2025 15:00,19.19709,72.82204,PM2.5,6,120,59
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",08-04-2025 15:00,19.296481,72.840923,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",08-04-2025 15:00,19.053536,72.84643,PM2.5,71,150,101
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",08-04-2025 15:00,19.053536,72.84643,PM10,82,141,115
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",08-04-2025 15:00,19.053536,72.84643,SO2,2,5,4
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",08-04-2025 15:00,19.065931,72.862131,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",08-04-2025 15:00,18.91,72.82,CO,26,28,28
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",08-04-2025 15:00,19.04946,72.923,PM10,118,256,166
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",08-04-2025 15:00,19.04946,72.923,NO2,24,79,46
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",08-04-2025 15:00,19.083694,72.920967,OZONE,4,79,27
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",08-04-2025 15:00,16.6870449,74.2505872,PM2.5,NA,NA,NA
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",08-04-2025 15:00,16.6870449,74.2505872,CO,NA,NA,NA
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",08-04-2025 15:00,16.7143745,74.2426398,NH3,NA,NA,NA
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",08-04-2025 15:00,18.39963,76.57452,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",08-04-2025 15:00,19.0364585,72.8954371,NH3,11,16,12
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",08-04-2025 15:00,19.0364585,72.8954371,SO2,4,121,28
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",08-04-2025 15:00,19.0364585,72.8954371,CO,30,62,48
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",08-04-2025 15:00,18.91,72.82,PM2.5,12,29,18
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",08-04-2025 15:00,19.23241,72.86895,NO2,27,142,65
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",08-04-2025 15:00,19.23241,72.86895,NH3,5,6,6
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",08-04-2025 15:00,18.9767,72.838,PM2.5,25,75,47
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",08-04-2025 15:00,19.25292,73.142019,CO,6,12,9
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",08-04-2025 15:00,19.192056,72.9585188,PM10,64,88,75
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",08-04-2025 15:00,19.192056,72.9585188,CO,12,48,38
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",08-04-2025 15:00,18.1023399,73.4783687,OZONE,7,74,26
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",08-04-2025 15:00,20.555712,74.529236,PM2.5,39,312,212
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",08-04-2025 15:00,19.854616,75.905894,NO2,15,232,117
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",08-04-2025 15:00,19.854616,75.905894,SO2,1,2,1
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",08-04-2025 15:00,18.96702,72.84214,NH3,5,9,7
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",08-04-2025 15:00,19.1878657,72.8304069,PM10,52,104,76
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",08-04-2025 15:00,19.1878657,72.8304069,NO2,12,91,32
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",08-04-2025 15:00,19.1878657,72.8304069,OZONE,6,111,28
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",08-04-2025 15:00,18.897756,72.81332,SO2,3,77,27
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",08-04-2025 15:00,18.897756,72.81332,OZONE,29,95,57
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",08-04-2025 15:00,19.1375,72.915056,PM2.5,25,46,34
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",08-04-2025 15:00,19.3832,72.8204,PM10,73,140,100
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",08-04-2025 15:00,19.3832,72.8204,NO2,32,106,52
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",08-04-2025 15:00,19.3832,72.8204,NH3,4,11,6
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",08-04-2025 15:00,19.10861,72.83622,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",08-04-2025 15:00,19.10861,72.83622,PM10,65,156,97
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",08-04-2025 15:00,18.9936162,72.8128113,PM2.5,63,73,67
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",08-04-2025 15:00,18.9936162,72.8128113,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",08-04-2025 15:00,18.9936162,72.8128113,SO2,6,14,8
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",08-04-2025 15:00,18.9936162,72.8128113,CO,6,24,13
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",08-04-2025 15:00,21.121801,79.04952,PM10,103,149,128
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",08-04-2025 15:00,21.152875,79.0517531,SO2,18,70,37
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",08-04-2025 15:00,19.173852,77.296291,OZONE,1,122,43
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",08-04-2025 15:00,20.0073285,73.7762427,NO2,3,29,14
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",08-04-2025 15:00,20.0073285,73.7762427,NH3,3,10,6
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",08-04-2025 15:00,20.0073285,73.7762427,CO,28,35,32
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",08-04-2025 15:00,19.265594,76.761463,CO,8,64,57
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",08-04-2025 15:00,19.265594,76.761463,OZONE,13,105,54
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",08-04-2025 15:00,18.63673,73.82487,NO2,27,68,51
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",08-04-2025 15:00,19.9591346,73.7788008,NO2,6,26,13
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",08-04-2025 15:00,19.090337,73.014232,CO,28,121,101
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",08-04-2025 15:00,20.021503,73.813844,PM2.5,48,106,69
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",08-04-2025 15:00,19.95022,73.73148,PM2.5,31,78,57
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",08-04-2025 15:00,19.95022,73.73148,NH3,2,4,3
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",08-04-2025 15:00,19.060498,72.923356,PM2.5,39,94,71
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",08-04-2025 15:00,19.060498,72.923356,PM10,99,161,129
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",08-04-2025 15:00,19.060498,72.923356,CO,8,58,46
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",08-04-2025 15:00,19.02579,73.10297,SO2,3,30,12
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",08-04-2025 15:00,18.57304,73.927715,CO,9,133,59
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",08-04-2025 15:00,18.536457,73.805454,NO2,13,118,29
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",08-04-2025 15:00,18.530085,73.849598,PM10,107,206,144
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",08-04-2025 15:00,18.530085,73.849598,NO2,71,268,161
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",08-04-2025 15:00,18.530085,73.849598,SO2,7,32,18
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",08-04-2025 15:00,18.530085,73.849598,OZONE,1,107,26
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",08-04-2025 15:00,18.547056,73.826908,SO2,2,11,6
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",08-04-2025 15:00,18.664282,73.763966,OZONE,6,86,43
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",08-04-2025 15:00,16.5038,74.3623,PM2.5,31,305,126
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",08-04-2025 15:00,16.5038,74.3623,NH3,NA,NA,NA
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",08-04-2025 15:00,17.6336264,75.9132495,OZONE,28,94,47
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",08-04-2025 15:00,17.65439,75.90649,NO2,15,89,41
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",08-04-2025 15:00,21.941841,86.728318,PM2.5,4,35,17
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",08-04-2025 15:00,21.941841,86.728318,NH3,3,6,5
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",08-04-2025 15:00,20.24079,85.836784,PM2.5,8,37,18
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",08-04-2025 15:00,20.24079,85.836784,NO2,6,16,9
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",08-04-2025 15:00,20.34652,85.8163,PM2.5,3,33,12
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",08-04-2025 15:00,20.34652,85.8163,PM10,19,73,37
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",08-04-2025 15:00,19.222279,72.957979,NO2,11,84,36
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",08-04-2025 15:00,19.222279,72.957979,OZONE,4,144,46
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",08-04-2025 15:00,19.235581,73.159121,CO,11,139,32
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",08-04-2025 15:00,19.235581,73.159121,OZONE,4,238,191
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",08-04-2025 15:00,19.445821,72.7988231,PM10,54,143,82
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",08-04-2025 15:00,20.832874,85.104082,NO2,6,12,8
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",08-04-2025 15:00,21.51161,86.89088,NO2,3,16,10
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",08-04-2025 15:00,22.1166054,85.3945546,PM2.5,NA,NA,NA
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",08-04-2025 15:00,22.1166054,85.3945546,PM10,NA,NA,NA
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",08-04-2025 15:00,25.5803419,91.8942571,CO,27,75,34
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",08-04-2025 15:00,25.5586,91.8985,NO2,NA,NA,NA
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",08-04-2025 15:00,25.6635413,94.0989878,NH3,1,1,1
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",08-04-2025 15:00,17.65439,75.90649,SO2,2,18,6
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB",08-04-2025 15:00,17.6599188,75.9063906,PM10,118,133,126
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",08-04-2025 15:00,19.26777,72.97182,OZONE,1,126,68
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",08-04-2025 15:00,18.45445,73.854155,NH3,2,11,5
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",08-04-2025 15:00,18.45445,73.854155,SO2,2,4,3
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",08-04-2025 15:00,18.60577,73.749976,OZONE,1,114,50
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",08-04-2025 15:00,30.736056,76.209694,OZONE,21,55,29
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",08-04-2025 15:00,30.9028,75.8086,PM2.5,62,500,239
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",08-04-2025 15:00,30.9028,75.8086,SO2,4,135,45
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",08-04-2025 15:00,30.649961,76.331442,OZONE,46,52,49
India,Punjab,Patiala,"Model Town, Patiala - PPCB",08-04-2025 15:00,30.349388,76.366642,PM2.5,60,221,101
India,Punjab,Patiala,"Model Town, Patiala - PPCB",08-04-2025 15:00,30.349388,76.366642,SO2,8,35,15
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",08-04-2025 15:00,21.869985,85.167016,PM2.5,NA,NA,NA
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",08-04-2025 15:00,11.9309,79.8027,SO2,5,12,9
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",08-04-2025 15:00,11.9309,79.8027,OZONE,3,36,18
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",08-04-2025 15:00,31.62,74.876512,PM10,81,127,108
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",08-04-2025 15:00,31.62,74.876512,NO2,64,146,108
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",08-04-2025 15:00,20.48891,85.84768,NH3,1,2,1
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",08-04-2025 15:00,20.48891,85.84768,CO,87,100,92
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",08-04-2025 15:00,21.847279,85.416905,PM2.5,NA,NA,NA
